stateName,registrationMonthMMYY,fuelName,vehicleCount
Andhra Pradesh,10-24,ELECTRIC(BOV),85
Andhra Pradesh,10-24,NOT APPLICABLE,34
Andhra Pradesh,10-24,PETROL,2198
Andhra Pradesh,10-24,PETROL(E20),68
Andhra Pradesh,10-24,PETROL/CNG,16
Andhra Pradesh,10-24,PETROL/HYBRID,17
Andhra Pradesh,10-24,PURE EV,90
Andhra Pradesh,10-24,STRONG HYBRID EV,4
Andhra Pradesh,10-25,CNG ONLY,13
Andhra Pradesh,10-25,DIESEL,423
Andhra Pradesh,10-25,ELECTRIC(BOV),33
Andhra Pradesh,10-25,NOT APPLICABLE,2
Andhra Pradesh,10-25,PETROL,1395
Andhra Pradesh,10-25,PETROL(E20),1350
Andhra Pradesh,10-25,PETROL(E20)/HYBRID,1
Andhra Pradesh,10-25,PETROL/CNG,13
Andhra Pradesh,10-25,PETROL/HYBRID,11
Andhra Pradesh,10-25,PURE EV,76
Andhra Pradesh,10-25,STRONG HYBRID EV,8
Andhra Pradesh,11-20,CNG ONLY,1
Andhra Pradesh,11-20,DIESEL,171
Andhra Pradesh,11-20,ELECTRIC(BOV),13
Andhra Pradesh,11-20,NOT APPLICABLE,28
Andhra Pradesh,11-20,PETROL,2957
Andhra Pradesh,11-20,PETROL/CNG,10
Andhra Pradesh,11-20,PETROL/HYBRID,24
Andhra Pradesh,11-21,CNG ONLY,12
Andhra Pradesh,11-21,DIESEL,157
Andhra Pradesh,11-21,ELECTRIC(BOV),52
Andhra Pradesh,11-21,NOT APPLICABLE,17
Andhra Pradesh,11-21,PETROL,1413
Andhra Pradesh,11-21,PETROL/CNG,10
Andhra Pradesh,11-21,PETROL/HYBRID,7
Andhra Pradesh,11-22,CNG ONLY,6
Andhra Pradesh,11-22,DIESEL,201
Andhra Pradesh,11-22,ELECTRIC(BOV),54
Andhra Pradesh,11-22,NOT APPLICABLE,32
Andhra Pradesh,11-22,PETROL,1371
Andhra Pradesh,11-22,PETROL/CNG,5
Andhra Pradesh,11-22,PETROL/HYBRID,16
Andhra Pradesh,11-23,CNG ONLY,3
Andhra Pradesh,11-23,DIESEL,217
Andhra Pradesh,11-23,ELECTRIC(BOV),41
Andhra Pradesh,11-23,NOT APPLICABLE,12
Andhra Pradesh,11-23,PETROL,1666
Andhra Pradesh,11-23,PETROL(E20),159
Andhra Pradesh,11-23,PETROL/CNG,9
Andhra Pradesh,11-23,PETROL/HYBRID,25
Andhra Pradesh,11-24,CNG ONLY,11
Andhra Pradesh,11-24,DIESEL,222
Andhra Pradesh,11-24,ELECTRIC(BOV),263
Andhra Pradesh,11-24,NOT APPLICABLE,58
Andhra Pradesh,11-24,PETROL,1496
Andhra Pradesh,11-24,PETROL(E20),40
Andhra Pradesh,11-24,PETROL/CNG,5
Andhra Pradesh,11-24,PETROL/HYBRID,5
Andhra Pradesh,11-24,PURE EV,68
Andhra Pradesh,11-24,STRONG HYBRID EV,2
Andhra Pradesh,11-25,CNG ONLY,17
Andhra Pradesh,11-25,DIESEL,251
Andhra Pradesh,11-25,DIESEL/HYBRID,1
Andhra Pradesh,11-25,ELECTRIC(BOV),17
Andhra Pradesh,11-25,NOT APPLICABLE,16
Andhra Pradesh,11-25,PETROL,1863
Andhra Pradesh,11-25,PETROL(E20),1077
Andhra Pradesh,11-25,PETROL(E20)/CNG,8
Andhra Pradesh,11-25,PETROL(E20)/HYBRID,8
Andhra Pradesh,11-25,PETROL/CNG,31
Andhra Pradesh,11-25,PETROL/HYBRID,2
Andhra Pradesh,11-25,PURE EV,152
Andhra Pradesh,11-25,STRONG HYBRID EV,5
Andhra Pradesh,12-20,DIESEL,238
Andhra Pradesh,12-20,ELECTRIC(BOV),7
Andhra Pradesh,12-20,NOT APPLICABLE,15
Andhra Pradesh,12-20,PETROL,1361
Andhra Pradesh,12-20,PETROL/CNG,2
Andhra Pradesh,12-20,PETROL/HYBRID,6
Andhra Pradesh,12-21,DIESEL,116
Andhra Pradesh,12-21,ELECTRIC(BOV),5
Andhra Pradesh,12-21,NOT APPLICABLE,22
Andhra Pradesh,12-21,PETROL,1151
Andhra Pradesh,12-21,PETROL/CNG,6
Andhra Pradesh,12-21,PETROL/HYBRID,16
Andhra Pradesh,12-22,CNG ONLY,4
Andhra Pradesh,12-22,DIESEL,191
Andhra Pradesh,12-22,ELECTRIC(BOV),59
Andhra Pradesh,12-22,NOT APPLICABLE,26
Andhra Pradesh,12-22,PETROL,1010
Andhra Pradesh,12-22,PETROL/CNG,11
Andhra Pradesh,12-22,PETROL/HYBRID,13
Andhra Pradesh,12-23,CNG ONLY,11
Andhra Pradesh,12-23,DIESEL,168
Andhra Pradesh,12-23,ELECTRIC(BOV),54
Andhra Pradesh,12-23,NOT APPLICABLE,24
Andhra Pradesh,12-23,PETROL,1271
Andhra Pradesh,12-23,PETROL(E20),68
Andhra Pradesh,12-23,PETROL/CNG,5
Andhra Pradesh,12-23,PETROL/HYBRID,16
Andhra Pradesh,12-24,CNG ONLY,39
Andhra Pradesh,12-24,DIESEL,157
Andhra Pradesh,12-24,ELECTRIC(BOV),22
Andhra Pradesh,12-24,NOT APPLICABLE,13
Andhra Pradesh,12-24,PETROL,702
Andhra Pradesh,12-24,PETROL(E20),28
Andhra Pradesh,12-24,PETROL/CNG,20
Andhra Pradesh,12-24,PETROL/HYBRID,3
Andhra Pradesh,12-24,PURE EV,100
Andhra Pradesh,12-25,CNG ONLY,1
Andhra Pradesh,12-25,DIESEL,45
Andhra Pradesh,12-25,NOT APPLICABLE,2
Andhra Pradesh,12-25,PETROL,93
Andhra Pradesh,12-25,PETROL(E20),115
Andhra Pradesh,12-25,PETROL(E20)/CNG,3
Andhra Pradesh,12-25,PETROL/CNG,1
Andhra Pradesh,12-25,PETROL/HYBRID,1
Andhra Pradesh,12-25,PURE EV,8
Arunachal Pradesh,01-21,DIESEL,8
Arunachal Pradesh,01-21,PETROL,17
Arunachal Pradesh,01-22,DIESEL,23
Arunachal Pradesh,01-22,PETROL,44
Arunachal Pradesh,01-23,DIESEL,14
Arunachal Pradesh,01-23,PETROL,21
Arunachal Pradesh,01-23,PETROL/HYBRID,1
Arunachal Pradesh,01-24,DIESEL,8
Arunachal Pradesh,01-24,NOT APPLICABLE,1
Arunachal Pradesh,01-24,PETROL,29
Arunachal Pradesh,01-24,PETROL(E20),1
Arunachal Pradesh,01-24,PETROL/HYBRID,1
Arunachal Pradesh,01-25,DIESEL,52
Arunachal Pradesh,01-25,PETROL,40
Arunachal Pradesh,01-25,PETROL(E20),7
Arunachal Pradesh,01-25,PETROL/HYBRID,8
Arunachal Pradesh,02-21,DIESEL,20
Arunachal Pradesh,02-21,PETROL,40
Arunachal Pradesh,02-21,PETROL/HYBRID,1
Arunachal Pradesh,02-22,DIESEL,7
Arunachal Pradesh,02-22,PETROL,48
Arunachal Pradesh,02-23,DIESEL,5
Arunachal Pradesh,02-23,PETROL,23
Arunachal Pradesh,02-24,DIESEL,29
Arunachal Pradesh,02-24,ELECTRIC(BOV),1
Arunachal Pradesh,02-24,PETROL,22
Arunachal Pradesh,02-24,PETROL/HYBRID,3
Arunachal Pradesh,02-25,DIESEL,11
Arunachal Pradesh,02-25,PETROL,37
Arunachal Pradesh,02-25,PETROL(E20),2
Arunachal Pradesh,02-25,PETROL/HYBRID,2
Arunachal Pradesh,03-21,DIESEL,12
Arunachal Pradesh,03-21,PETROL,68
Arunachal Pradesh,03-22,DIESEL,6
Arunachal Pradesh,03-22,PETROL,23
Arunachal Pradesh,03-23,DIESEL,21
Arunachal Pradesh,03-23,PETROL,53
Arunachal Pradesh,03-23,PETROL/HYBRID,4
Arunachal Pradesh,03-24,DIESEL,3
Arunachal Pradesh,03-24,PETROL,42
Arunachal Pradesh,03-24,PETROL(E20),11
Arunachal Pradesh,03-25,DIESEL,12
Arunachal Pradesh,03-25,PETROL,30
Arunachal Pradesh,04-20,CNG ONLY,1
Arunachal Pradesh,04-20,DIESEL,1
Arunachal Pradesh,04-20,PETROL,6
Arunachal Pradesh,04-21,DIESEL,6
Arunachal Pradesh,04-21,PETROL,64
Arunachal Pradesh,04-22,DIESEL,5
Arunachal Pradesh,04-22,PETROL,31
Arunachal Pradesh,04-23,DIESEL,10
Arunachal Pradesh,04-23,PETROL,30
Arunachal Pradesh,04-24,DIESEL,26
Arunachal Pradesh,04-24,PETROL,35
Arunachal Pradesh,04-24,PETROL(E20),12
Arunachal Pradesh,04-24,PETROL/HYBRID,3
Arunachal Pradesh,04-25,DIESEL,18
Arunachal Pradesh,04-25,PETROL,41
Arunachal Pradesh,04-25,PETROL(E20),12
Arunachal Pradesh,04-25,PURE EV,2
Arunachal Pradesh,05-20,DIESEL,7
Arunachal Pradesh,05-20,PETROL,4
Arunachal Pradesh,05-21,DIESEL,11
Arunachal Pradesh,05-21,PETROL,11
Arunachal Pradesh,05-22,DIESEL,8
Arunachal Pradesh,05-22,PETROL,36
Arunachal Pradesh,05-23,DIESEL,36
Arunachal Pradesh,05-23,PETROL,41
Arunachal Pradesh,05-23,PETROL/HYBRID,1
Arunachal Pradesh,05-24,DIESEL,7
Arunachal Pradesh,05-24,PETROL,38
Arunachal Pradesh,05-24,PETROL(E20),4
Arunachal Pradesh,05-24,PETROL/HYBRID,2
Arunachal Pradesh,05-25,DIESEL,9
Arunachal Pradesh,05-25,PETROL,45
Arunachal Pradesh,05-25,PETROL(E20),18
Arunachal Pradesh,05-25,PETROL/HYBRID,3
Arunachal Pradesh,06-20,PETROL,3
Arunachal Pradesh,06-21,DIESEL,3
Arunachal Pradesh,06-21,PETROL,11
Arunachal Pradesh,06-22,DIESEL,11
Arunachal Pradesh,06-22,PETROL,34
Arunachal Pradesh,06-23,DIESEL,9
Arunachal Pradesh,06-23,PETROL,42
Arunachal Pradesh,06-23,PETROL(E20),2
Arunachal Pradesh,06-24,DIESEL,8
Arunachal Pradesh,06-24,PETROL,76
Arunachal Pradesh,06-24,PETROL(E20),9
Arunachal Pradesh,06-24,PETROL/HYBRID,4
Arunachal Pradesh,06-25,DIESEL,44
Arunachal Pradesh,06-25,PETROL,28
Arunachal Pradesh,06-25,PETROL(E20),11
Arunachal Pradesh,06-25,PETROL/HYBRID,3
Arunachal Pradesh,07-20,DIESEL,4
Arunachal Pradesh,07-20,PETROL,8
Arunachal Pradesh,07-21,DIESEL,3
Arunachal Pradesh,07-21,PETROL,34
Arunachal Pradesh,07-22,DIESEL,15
Arunachal Pradesh,07-22,PETROL,20
Arunachal Pradesh,07-23,DIESEL,13
Arunachal Pradesh,07-23,PETROL,40
Arunachal Pradesh,07-23,PETROL/HYBRID,1
Arunachal Pradesh,07-24,DIESEL,13
Arunachal Pradesh,07-24,PETROL,35
Arunachal Pradesh,07-24,PETROL(E20),9
Arunachal Pradesh,07-24,PETROL/HYBRID,1
Arunachal Pradesh,07-25,DIESEL,20
Arunachal Pradesh,07-25,PETROL,29
Arunachal Pradesh,07-25,PETROL(E20),27
Arunachal Pradesh,07-25,PETROL/HYBRID,2
Arunachal Pradesh,07-25,STRONG HYBRID EV,1
Arunachal Pradesh,08-20,DIESEL,14
Arunachal Pradesh,08-20,PETROL,15
Arunachal Pradesh,08-21,DIESEL,10
Arunachal Pradesh,08-21,PETROL,75
Arunachal Pradesh,08-21,PETROL/HYBRID,1
Arunachal Pradesh,08-22,DIESEL,15
Arunachal Pradesh,08-22,PETROL,23
Arunachal Pradesh,08-22,PETROL/HYBRID,1
Arunachal Pradesh,08-23,DIESEL,22
Arunachal Pradesh,08-23,PETROL,20
Arunachal Pradesh,08-23,PETROL(E20),1
Arunachal Pradesh,08-23,PETROL/HYBRID,2
Arunachal Pradesh,08-24,DIESEL,10
Arunachal Pradesh,08-24,NOT APPLICABLE,2
Arunachal Pradesh,08-24,PETROL,45
Arunachal Pradesh,08-24,PETROL(E20),9
Arunachal Pradesh,08-25,DIESEL,11
Arunachal Pradesh,08-25,PETROL,47
Arunachal Pradesh,08-25,PETROL(E20),31
Arunachal Pradesh,08-25,STRONG HYBRID EV,2
Arunachal Pradesh,09-20,DIESEL,1
Arunachal Pradesh,09-20,PETROL,28
Arunachal Pradesh,09-21,DIESEL,11
Arunachal Pradesh,09-21,PETROL,26
Arunachal Pradesh,09-22,DIESEL,23
Arunachal Pradesh,09-22,PETROL,61
Arunachal Pradesh,09-23,DIESEL,18
Arunachal Pradesh,09-23,PETROL,41
Arunachal Pradesh,09-23,PETROL(E20),8
Arunachal Pradesh,09-23,PETROL/HYBRID,4
Arunachal Pradesh,09-24,DIESEL,8
Arunachal Pradesh,09-24,PETROL,29
Arunachal Pradesh,09-24,PETROL(E20),7
Arunachal Pradesh,09-24,PETROL/HYBRID,2
Arunachal Pradesh,09-25,DIESEL,16
Arunachal Pradesh,09-25,PETROL,18
Arunachal Pradesh,09-25,PETROL(E20),65
Arunachal Pradesh,09-25,PETROL/HYBRID,5
Arunachal Pradesh,10-20,DIESEL,11
Arunachal Pradesh,10-20,NOT APPLICABLE,2
Arunachal Pradesh,10-20,PETROL,11
Arunachal Pradesh,10-21,DIESEL,5
Arunachal Pradesh,10-21,PETROL,15
Arunachal Pradesh,10-21,PETROL/HYBRID,1
Arunachal Pradesh,10-22,DIESEL,8
Arunachal Pradesh,10-22,PETROL,46
Arunachal Pradesh,10-23,DIESEL,10
Arunachal Pradesh,10-23,PETROL,59
Arunachal Pradesh,10-23,PETROL(E20),9
Arunachal Pradesh,10-23,PETROL/HYBRID,2
Arunachal Pradesh,10-24,DIESEL,3
Arunachal Pradesh,10-24,PETROL,50
Arunachal Pradesh,10-24,PETROL(E20),2
Arunachal Pradesh,10-24,PETROL/HYBRID,2
Arunachal Pradesh,10-25,DIESEL,69
Arunachal Pradesh,10-25,DIESEL/HYBRID,1
Arunachal Pradesh,10-25,PETROL,25
Arunachal Pradesh,10-25,PETROL(E20),21
Arunachal Pradesh,10-25,PETROL(E20)/HYBRID,2
Arunachal Pradesh,10-25,PETROL/HYBRID,1
Arunachal Pradesh,11-20,DIESEL,9
Arunachal Pradesh,11-20,PETROL,56
Arunachal Pradesh,11-21,DIESEL,15
Arunachal Pradesh,11-21,PETROL,52
Arunachal Pradesh,11-22,DIESEL,43
Arunachal Pradesh,11-22,PETROL,34
Arunachal Pradesh,11-23,DIESEL,7
Arunachal Pradesh,11-23,PETROL,23
Arunachal Pradesh,11-23,PETROL/HYBRID,6
Arunachal Pradesh,11-24,DIESEL,38
Arunachal Pradesh,11-24,PETROL,43
Arunachal Pradesh,11-24,PETROL(E20),1
Arunachal Pradesh,11-25,DIESEL,16
Arunachal Pradesh,11-25,PETROL,19
Arunachal Pradesh,11-25,PETROL(E20),35
Arunachal Pradesh,11-25,PETROL/HYBRID,5
Arunachal Pradesh,12-20,DIESEL,16
Arunachal Pradesh,12-20,PETROL,40
Arunachal Pradesh,12-21,DIESEL,7
Arunachal Pradesh,12-21,PETROL,25
Arunachal Pradesh,12-22,DIESEL,6
Arunachal Pradesh,12-22,PETROL,19
Arunachal Pradesh,12-23,DIESEL,7
Arunachal Pradesh,12-23,PETROL,17
Arunachal Pradesh,12-23,PETROL(E20),1
Arunachal Pradesh,12-23,PETROL/HYBRID,1
Arunachal Pradesh,12-24,DIESEL,15
Arunachal Pradesh,12-24,PETROL,39
Arunachal Pradesh,12-24,PETROL(E20),6
Arunachal Pradesh,12-24,PETROL/HYBRID,6
Arunachal Pradesh,12-25,DIESEL,6
Arunachal Pradesh,12-25,NOT APPLICABLE,1
Arunachal Pradesh,12-25,PETROL,3
Arunachal Pradesh,12-25,PETROL(E20),5
Assam,01-21,DIESEL,62
Assam,01-21,ELECTRIC(BOV),18
Assam,01-21,PETROL,1826
Assam,01-21,PETROL/HYBRID,2
Assam,01-22,DIESEL,59
Assam,01-22,ELECTRIC(BOV),57
Assam,01-22,NOT APPLICABLE,1
Assam,01-22,PETROL,978
Assam,01-23,DIESEL,77
Assam,01-23,ELECTRIC(BOV),64
Assam,01-23,PETROL,723
Assam,01-23,PETROL/CNG,1
Assam,01-23,PETROL/HYBRID,5
Assam,01-24,CNG ONLY,1
Assam,01-24,DIESEL,59
Assam,01-24,ELECTRIC(BOV),51
Assam,01-24,PETROL,1902
Assam,01-24,PETROL(E20),60
Assam,01-24,PETROL/HYBRID,10
Assam,01-25,CNG ONLY,2
Assam,01-25,DIESEL,61
Assam,01-25,ELECTRIC(BOV),109
Assam,01-25,PETROL,598
Assam,01-25,PETROL(E20),72
Assam,01-25,PETROL/HYBRID,9
Assam,02-21,DIESEL,64
Assam,02-21,ELECTRIC(BOV),20
Assam,02-21,NOT APPLICABLE,9
Assam,02-21,PETROL,672
Assam,02-21,PETROL/HYBRID,4
Assam,02-22,DIESEL,62
Assam,02-22,ELECTRIC(BOV),70
Assam,02-22,PETROL,728
Assam,02-22,PETROL/HYBRID,4
Assam,02-23,DIESEL,76
Assam,02-23,ELECTRIC(BOV),106
Assam,02-23,NOT APPLICABLE,2
Assam,02-23,PETROL,983
Assam,02-23,PETROL/HYBRID,2
Assam,02-24,CNG ONLY,20
Assam,02-24,DIESEL,102
Assam,02-24,ELECTRIC(BOV),27
Assam,02-24,PETROL,1516
Assam,02-24,PETROL(E20),40
Assam,02-24,PETROL/CNG,1
Assam,02-24,PETROL/HYBRID,10
Assam,02-25,CNG ONLY,11
Assam,02-25,DIESEL,26
Assam,02-25,ELECTRIC(BOV),67
Assam,02-25,PETROL,549
Assam,02-25,PETROL(E20),34
Assam,02-25,PETROL/HYBRID,5
Assam,02-25,PURE EV,2
Assam,03-21,DIESEL,60
Assam,03-21,ELECTRIC(BOV),33
Assam,03-21,PETROL,909
Assam,03-21,PETROL/HYBRID,8
Assam,03-22,DIESEL,66
Assam,03-22,ELECTRIC(BOV),59
Assam,03-22,NOT APPLICABLE,6
Assam,03-22,PETROL,1161
Assam,03-22,PETROL/HYBRID,6
Assam,03-23,DIESEL,59
Assam,03-23,ELECTRIC(BOV),72
Assam,03-23,PETROL,1334
Assam,03-23,PETROL(E20),12
Assam,03-23,PETROL/HYBRID,20
Assam,03-24,DIESEL,111
Assam,03-24,ELECTRIC(BOV),98
Assam,03-24,NOT APPLICABLE,1
Assam,03-24,PETROL,779
Assam,03-24,PETROL(E20),52
Assam,03-24,PETROL/HYBRID,18
Assam,03-24,PURE EV,2
Assam,03-25,CNG ONLY,4
Assam,03-25,DIESEL,127
Assam,03-25,ELECTRIC(BOV),71
Assam,03-25,NOT APPLICABLE,2
Assam,03-25,PETROL,701
Assam,03-25,PETROL(E20),143
Assam,03-25,PETROL/HYBRID,4
Assam,03-25,PURE EV,17
Assam,03-25,STRONG HYBRID EV,1
Assam,04-20,DIESEL,2
Assam,04-20,PETROL,28
Assam,04-21,DIESEL,55
Assam,04-21,ELECTRIC(BOV),28
Assam,04-21,PETROL,847
Assam,04-21,PETROL/HYBRID,3
Assam,04-22,DIESEL,56
Assam,04-22,ELECTRIC(BOV),49
Assam,04-22,NOT APPLICABLE,3
Assam,04-22,PETROL,757
Assam,04-22,PETROL/HYBRID,2
Assam,04-23,DIESEL,79
Assam,04-23,ELECTRIC(BOV),112
Assam,04-23,PETROL,778
Assam,04-23,PETROL(E20),16
Assam,04-23,PETROL/HYBRID,10
Assam,04-24,DIESEL,75
Assam,04-24,ELECTRIC(BOV),103
Assam,04-24,NOT APPLICABLE,1
Assam,04-24,PETROL,1314
Assam,04-24,PETROL(E20),66
Assam,04-24,PETROL/HYBRID,7
Assam,04-24,PURE EV,3
Assam,04-25,CNG ONLY,3
Assam,04-25,DIESEL,66
Assam,04-25,ELECTRIC(BOV),59
Assam,04-25,PETROL,685
Assam,04-25,PETROL(E20),103
Assam,04-25,PETROL/HYBRID,6
Assam,04-25,PURE EV,10
Assam,04-25,STRONG HYBRID EV,1
Assam,05-20,DIESEL,2
Assam,05-20,NOT APPLICABLE,9
Assam,05-20,PETROL,268
Assam,05-20,PETROL/HYBRID,1
Assam,05-21,DIESEL,49
Assam,05-21,ELECTRIC(BOV),20
Assam,05-21,NOT APPLICABLE,1
Assam,05-21,PETROL,585
Assam,05-22,DIESEL,64
Assam,05-22,ELECTRIC(BOV),98
Assam,05-22,PETROL,660
Assam,05-23,DIESEL,66
Assam,05-23,ELECTRIC(BOV),131
Assam,05-23,PETROL,1103
Assam,05-23,PETROL(E20),16
Assam,05-23,PETROL/HYBRID,17
Assam,05-24,CNG ONLY,1
Assam,05-24,DIESEL,100
Assam,05-24,ELECTRIC(BOV),174
Assam,05-24,PETROL,707
Assam,05-24,PETROL(E20),68
Assam,05-24,PETROL/HYBRID,16
Assam,05-24,PURE EV,5
Assam,05-25,DIESEL,39
Assam,05-25,ELECTRIC(BOV),48
Assam,05-25,PETROL,683
Assam,05-25,PETROL(E20),185
Assam,05-25,PETROL/HYBRID,10
Assam,05-25,PURE EV,40
Assam,05-25,STRONG HYBRID EV,2
Assam,06-20,DIESEL,35
Assam,06-20,ELECTRIC(BOV),8
Assam,06-20,NOT APPLICABLE,210
Assam,06-20,PETROL,523
Assam,06-20,PETROL/HYBRID,3
Assam,06-21,DIESEL,55
Assam,06-21,ELECTRIC(BOV),4
Assam,06-21,PETROL,381
Assam,06-21,PETROL/HYBRID,3
Assam,06-22,DIESEL,73
Assam,06-22,ELECTRIC(BOV),176
Assam,06-22,NOT APPLICABLE,6
Assam,06-22,PETROL,676
Assam,06-23,DIESEL,74
Assam,06-23,ELECTRIC(BOV),38
Assam,06-23,PETROL,637
Assam,06-23,PETROL(E20),36
Assam,06-23,PETROL/CNG,1
Assam,06-23,PETROL/HYBRID,9
Assam,06-24,DIESEL,47
Assam,06-24,ELECTRIC(BOV),121
Assam,06-24,PETROL,877
Assam,06-24,PETROL(E20),32
Assam,06-24,PETROL/CNG,1
Assam,06-24,PETROL/HYBRID,4
Assam,06-24,PURE EV,9
Assam,06-25,DIESEL,51
Assam,06-25,ELECTRIC(BOV),84
Assam,06-25,PETROL,395
Assam,06-25,PETROL(E20),261
Assam,06-25,PETROL/HYBRID,7
Assam,06-25,PURE EV,56
Assam,07-20,DIESEL,45
Assam,07-20,ELECTRIC(BOV),14
Assam,07-20,NOT APPLICABLE,18
Assam,07-20,PETROL,470
Assam,07-20,PETROL/HYBRID,6
Assam,07-21,DIESEL,42
Assam,07-21,ELECTRIC(BOV),21
Assam,07-21,PETROL,493
Assam,07-21,PETROL/HYBRID,11
Assam,07-22,DIESEL,80
Assam,07-22,ELECTRIC(BOV),106
Assam,07-22,NOT APPLICABLE,1
Assam,07-22,PETROL,992
Assam,07-22,PETROL/HYBRID,12
Assam,07-23,CNG ONLY,1
Assam,07-23,DIESEL,90
Assam,07-23,ELECTRIC(BOV),58
Assam,07-23,PETROL,782
Assam,07-23,PETROL(E20),150
Assam,07-23,PETROL/HYBRID,6
Assam,07-24,DIESEL,65
Assam,07-24,ELECTRIC(BOV),80
Assam,07-24,PETROL,640
Assam,07-24,PETROL(E20),132
Assam,07-24,PETROL/HYBRID,29
Assam,07-24,PURE EV,4
Assam,07-24,STRONG HYBRID EV,2
Assam,07-25,CNG ONLY,1
Assam,07-25,DIESEL,95
Assam,07-25,ELECTRIC(BOV),129
Assam,07-25,PETROL,228
Assam,07-25,PETROL(E20),223
Assam,07-25,PETROL/CNG,1
Assam,07-25,PETROL/HYBRID,7
Assam,07-25,PURE EV,48
Assam,08-20,DIESEL,46
Assam,08-20,ELECTRIC(BOV),2
Assam,08-20,NOT APPLICABLE,6
Assam,08-20,PETROL,626
Assam,08-20,PETROL/HYBRID,3
Assam,08-21,DIESEL,55
Assam,08-21,ELECTRIC(BOV),40
Assam,08-21,PETROL,542
Assam,08-21,PETROL/HYBRID,2
Assam,08-22,DIESEL,46
Assam,08-22,ELECTRIC(BOV),66
Assam,08-22,PETROL,755
Assam,08-22,PETROL/HYBRID,64
Assam,08-23,DIESEL,84
Assam,08-23,ELECTRIC(BOV),250
Assam,08-23,NOT APPLICABLE,3
Assam,08-23,PETROL,598
Assam,08-23,PETROL(E20),55
Assam,08-23,PETROL/HYBRID,8
Assam,08-24,CNG ONLY,2
Assam,08-24,DIESEL,88
Assam,08-24,ELECTRIC(BOV),154
Assam,08-24,PETROL,560
Assam,08-24,PETROL(E20),37
Assam,08-24,PETROL/HYBRID,28
Assam,08-24,PURE EV,17
Assam,08-25,DIESEL,45
Assam,08-25,ELECTRIC(BOV),73
Assam,08-25,NOT APPLICABLE,2
Assam,08-25,PETROL,227
Assam,08-25,PETROL(E20),252
Assam,08-25,PETROL/HYBRID,16
Assam,08-25,PURE EV,124
Assam,09-20,DIESEL,67
Assam,09-20,ELECTRIC(BOV),4
Assam,09-20,PETROL,678
Assam,09-20,PETROL/HYBRID,6
Assam,09-21,DIESEL,54
Assam,09-21,ELECTRIC(BOV),18
Assam,09-21,PETROL,489
Assam,09-22,DIESEL,74
Assam,09-22,ELECTRIC(BOV),151
Assam,09-22,PETROL,1120
Assam,09-22,PETROL/HYBRID,2
Assam,09-23,CNG ONLY,2
Assam,09-23,DIESEL,51
Assam,09-23,ELECTRIC(BOV),330
Assam,09-23,PETROL,660
Assam,09-23,PETROL(E20),33
Assam,09-23,PETROL/HYBRID,5
Assam,09-24,CNG ONLY,1
Assam,09-24,DIESEL,84
Assam,09-24,ELECTRIC(BOV),99
Assam,09-24,PETROL,984
Assam,09-24,PETROL(E20),55
Assam,09-24,PETROL/CNG,1
Assam,09-24,PETROL/HYBRID,10
Assam,09-24,PURE EV,5
Assam,09-25,DIESEL,33
Assam,09-25,DIESEL/HYBRID,1
Assam,09-25,ELECTRIC(BOV),79
Assam,09-25,PETROL,519
Assam,09-25,PETROL(E20),496
Assam,09-25,PETROL/HYBRID,8
Assam,09-25,PURE EV,70
Assam,10-20,DIESEL,81
Assam,10-20,ELECTRIC(BOV),25
Assam,10-20,PETROL,952
Assam,10-20,PETROL/HYBRID,17
Assam,10-21,DIESEL,41
Assam,10-21,ELECTRIC(BOV),26
Assam,10-21,PETROL,557
Assam,10-21,PETROL/HYBRID,1
Assam,10-22,DIESEL,86
Assam,10-22,ELECTRIC(BOV),191
Assam,10-22,PETROL,1060
Assam,10-22,PETROL/HYBRID,18
Assam,10-23,DIESEL,44
Assam,10-23,ELECTRIC(BOV),111
Assam,10-23,PETROL,1455
Assam,10-23,PETROL(E20),37
Assam,10-23,PETROL/HYBRID,57
Assam,10-24,DIESEL,51
Assam,10-24,ELECTRIC(BOV),65
Assam,10-24,PETROL,1182
Assam,10-24,PETROL(E20),135
Assam,10-24,PETROL/HYBRID,17
Assam,10-24,PURE EV,37
Assam,10-25,DIESEL,63
Assam,10-25,DIESEL/HYBRID,1
Assam,10-25,ELECTRIC(BOV),70
Assam,10-25,PETROL,511
Assam,10-25,PETROL(E20),553
Assam,10-25,PETROL/CNG,1
Assam,10-25,PETROL/HYBRID,21
Assam,10-25,PURE EV,66
Assam,10-25,STRONG HYBRID EV,1
Assam,11-20,DIESEL,60
Assam,11-20,ELECTRIC(BOV),10
Assam,11-20,PETROL,624
Assam,11-20,PETROL/HYBRID,2
Assam,11-21,DIESEL,55
Assam,11-21,ELECTRIC(BOV),26
Assam,11-21,PETROL,491
Assam,11-22,DIESEL,67
Assam,11-22,ELECTRIC(BOV),104
Assam,11-22,NOT APPLICABLE,1
Assam,11-22,PETROL,1136
Assam,11-22,PETROL/HYBRID,4
Assam,11-23,DIESEL,73
Assam,11-23,ELECTRIC(BOV),98
Assam,11-23,PETROL,1365
Assam,11-23,PETROL(E20),184
Assam,11-23,PETROL/HYBRID,7
Assam,11-24,DIESEL,59
Assam,11-24,ELECTRIC(BOV),74
Assam,11-24,NOT APPLICABLE,2
Assam,11-24,PETROL,798
Assam,11-24,PETROL(E20),13
Assam,11-24,PETROL/HYBRID,7
Assam,11-24,PURE EV,10
Assam,11-25,DIESEL,96
